"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","data_augmentation","fake_data_length","method","model_name","parameters.batch_sizes","parameters.data_augmentations","parameters.fake_data_lengths","parameters.model_names","parameters.pinball_loss_usages","parameters.scaler_names","parameters.seeds","parameters.testing_stages","pinball_loss_usage","scaler_name","seed","testing_stage","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/mae","epoch/mape","epoch/val_loss","epoch/val_mae","epoch/val_mape","val_MAE","val_MASE","val_MSE","val_R2","val_RMSE","val_SMAPE"
"LSTM-min-max-bs16-augTrue--seed42--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T03:30:00.000Z","314","2zie0gy2","16","true","800","","LSTM","","","","","","","","","false","min-max","42","true","62","0.0010000000474974513","0.004317339975386858","0.05037349835038185","15666.431640625","0.004265931434929371","0.05136514455080032","7.33732795715332","11.00985675999487","0.5120928826006897","211.58297169310865","0.9381813279623834","14.545891918102123","17.19178331441638"
"LSTM-standard-bs16-augTrue--seed1234--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T03:24:13.000Z","344","2zie0gy2","16","true","800","","LSTM","","","","","","","","","false","standard","1234","true","68","0.0010000000474974513","0.016304533928632736","0.10057715326547624","23.6669979095459","0.032009612768888474","0.12097065150737762","19.725786209106445","11.205493612071642","0.5211923869545471","204.42594505033415","0.9402724125106988","14.297760141026782","19.580365210496964"
"LSTM-standard-bs16-augTrue--seed2021--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T03:18:20.000Z","349","2zie0gy2","16","true","800","","LSTM","","","","","","","","","false","standard","2021","true","68","0.0010000000474974513","0.016548892483115196","0.09949322789907455","19.99794578552246","0.032022953033447266","0.1235041692852974","19.66688346862793","10.475204190360548","0.48722500452177153","173.32603697319703","0.9493589425014448","13.165334670003531","17.389270616813764"
"LSTM-standard-bs16-augTrue--seed777--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T03:11:57.000Z","380","2zie0gy2","16","true","800","","LSTM","","","","","","","","","false","standard","777","true","75","0.0010000000474974513","0.015520312823355198","0.09767577797174454","19.50649642944336","0.0267715435475111","0.11113452911376952","17.52704620361328","11.644488815526817","0.5416110285486945","222.65136132712743","0.9349474517043148","14.921506670813356","18.852252554515506"
"LSTM-standard-bs16-augTrue--seed4242--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T03:05:18.000Z","395","2zie0gy2","16","true","800","","LSTM","","","","","","","","","false","standard","4242","true","78","0.0010000000474974513","0.0160007793456316","0.0988389253616333","22.93480682373047","0.030028939247131348","0.1233648955821991","19.09113121032715","10.593294744991516","0.4927176584088431","182.45903028902063","0.946690535332405","13.507739643960443","17.037185197979355"
"LSTM-standard-bs16-augTrue--seed42--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T03:00:38.000Z","277","2zie0gy2","16","true","800","","LSTM","","","","","","","","","false","standard","42","true","54","0.0010000000474974513","0.018473653122782707","0.10726752877235413","26.430660247802734","0.03658149018883705","0.1331072896718979","20.59136390686035","10.999435764379228","0.5116081789573349","212.2302643478933","0.9379922070136686","14.568124942760935","17.724690462484755"
"LSTM-min-max-bs16-augTrue--seed1234--fake_data_length400---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T02:57:32.000Z","184","2zie0gy2","16","true","400","","LSTM","","","","","","","","","false","min-max","1234","true","42","0.0010000000474974513","0.006235079374164343","0.05899626389145851","1041.258056640625","0.00556130288168788","0.05679124966263771","9.384284019470217","12.386452184251604","0.5761213921762202","258.24280338446414","0.924548620142956","16.06993476603014","19.66691046284837"
"LSTM-min-max-bs16-augTrue--seed2021--fake_data_length400---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T02:54:20.000Z","186","2zie0gy2","16","true","400","","LSTM","","","","","","","","","false","min-max","2021","true","42","0.0010000000474974513","0.006125660613179207","0.0592692457139492","14160.4736328125","0.005095380358397961","0.05612478032708168","8.851497650146484","12.214139958039016","0.5681067679579312","255.83042072464536","0.9252534514026894","15.994699769756396","19.14980081514779"
"LSTM-min-max-bs16-augTrue--seed777--fake_data_length400---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T02:51:18.000Z","177","2zie0gy2","16","true","400","","LSTM","","","","","","","","","false","min-max","777","true","40","0.0010000000474974513","0.00608567800372839","0.05839082971215248","4603.849609375","0.0051966467872262","0.05495794489979744","9.066543579101562","12.78772374473997","0.5947854233798614","272.7954362903388","0.920296744702824","16.516520102319944","20.770376217840795"
"LSTM-min-max-bs16-augTrue--seed4242--fake_data_length400---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T02:45:57.000Z","318","2zie0gy2","16","true","400","","LSTM","","","","","","","","","false","min-max","4242","true","74","0.0010000000474974513","0.00463285343721509","0.051791951060295105","3386.970458984375","0.004713670816272497","0.05084316432476044","7.798757076263428","11.604700137106096","0.5397603687743208","239.32391229501175","0.9300761950428428","15.470097358937718","17.655636379571888"
